,file_name,phoneme
2891,3406_edugame2023_bf1b65a512a04ff297412702f33ad0a4_4d8828cb69b4401aadd058168fcb09e4.wav,labɛt
2892,3406_edugame2023_bf1b65a512a04ff297412702f33ad0a4_52f00c5f9adb4606ab4f2a51076522c3.wav,piʁal
2893,3406_edugame2023_bf1b65a512a04ff297412702f33ad0a4_58a77ba3798a476ea0aca01d9290ff72.wav,[PAD][UNK][PAD][PAD]lome[PAD][PAD][UNK][PAD]
2894,3406_edugame2023_bf1b65a512a04ff297412702f33ad0a4_60788ebe85264578b4eeb63565375f03.wav,apo
2895,3406_edugame2023_bf1b65a512a04ff297412702f33ad0a4_63843d839b19457a8cf008cdf10bd492.wav,ʒeɛl[PAD]nɔ̃[PAD]lɛz
2896,3406_edugame2023_bf1b65a512a04ff297412702f33ad0a4_8585749f67014c0ebb3b9e7f33c3d230.wav,kaʁabin
2897,3406_edugame2023_bf1b65a512a04ff297412702f33ad0a4_96ace23c3a8d4492b9acc3580fde9c04.wav,ato
2898,3406_edugame2023_bf1b65a512a04ff297412702f33ad0a4_9819c694620f4346b09df74836b84980.wav,ɔ̃bɛ̃
2899,3406_edugame2023_bf1b65a512a04ff297412702f33ad0a4_98f89481a33b4536bc96c4d7b983f129.wav,ʁotal
2900,3406_edugame2023_bf1b65a512a04ff297412702f33ad0a4_af89a185158e4b74b0e6a32e06a4f5cb.wav,plynyʒ
2901,3406_edugame2023_bf1b65a512a04ff297412702f33ad0a4_bccf5e861bdb49d895b00efaa5ebc797.wav,pydjo
2902,3406_edugame2023_bf1b65a512a04ff297412702f33ad0a4_dd3a109a5e674f8eb2b2956d80ce3bac.wav,lak
2903,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_0e7e5d675ab64dcd93fa514df27fd977.wav,solysjɔ̃
2904,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_1f49318d6b03479db0e81d6c9595367b.wav,uf
2905,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_4fc8d059dc6147ec9e90ef9f923f3ea3.wav,ato[PAD]œ[PAD]tʁuf[PAD]uf
2906,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_53cd051538214cf4a545f902b72de921.wav,[PAD][UNK][PAD]
2907,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_5484242a0d444aca8c853ebe1d92daa4.wav,[PAD][UNK][PAD]
2908,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_569d39c9018b41d7ac79616b964b2d6c.wav,la[PAD]laʒɔ̃
2909,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_5a08d7c340c945489a3ab8d352e3a0f8.wav,ɡy[PAD]mɔz
2910,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_668e0d66ce3c4fc296b52b7eeb56afce.wav,[PAD][UNK][PAD]
2911,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_990887fb0f0248ba94ad8d2e8e7715ff.wav,kotal
2912,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_ab055d80c5e547d785a6ca6df15ca2b3.wav,[PAD][UNK][PAD][PAD]apo[PAD][PAD][UNK][PAD]
2913,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_b11001fc87524e2c89f93b21a9ed7985.wav,kameʁa
2914,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_b1cfce3b8bb14035afe2870d2e63ffae.wav,plabɛt
2915,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_c1f14c6450cd4c0cb6ec2f0195bee022.wav,pɔ̃dɛ̃
2916,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_ca42bc7b172f4e0f99fb5541665fa77f.wav,[PAD][UNK][PAD]
2917,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_ce5d9e9b76884921b8428ecbaba89275.wav,ak
2918,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_ded5e5dcc1f24be8b4bcf70c4570a6de.wav,ɡlome
2919,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_ebecb3c071764bbcaf973a89f0b824bd.wav,po
2920,3407_edugame2023_bdacf30b917d4fd9833e9b66913c24a6_fe21b50e5a06491094b7eeab66b15f56.wav,[PAD][UNK][PAD]
2921,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_013b3e9efe6b44dd8548a1e80d166a2c.wav,[PAD][UNK][PAD]
2922,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_04a0d5d9942943b7a942d8749ec6273a.wav,[PAD][UNK][PAD]
2923,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_247078259b9c4a11ad8139236a658664.wav,abɛt
2924,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_247dc88ed26e49fe8842e23b38c44795.wav,plak[PAD]plak[PAD]ak
2925,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_2f6d6381da85478083d88fc3a64d0659.wav,[PAD][UNK][PAD]
2926,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_4233662004be42f6b47e4bfa72cb11a0.wav,[PAD][UNK][PAD]
2927,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_653f25031cb847d093d9d7a97c18c5f9.wav,ato[PAD]œ[PAD]tʁuf[PAD]uf
2928,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_67c5983f54da46cf9e2274282c55ad55.wav,ome
2929,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_689a0de6528f4a628b18444650a5bfbe.wav,apo
2930,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_6ea86050f1b6482f9d95dafcb82dc036.wav,[PAD][UNK][PAD]
2931,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_7f0832a3b605441ea20ffbb6050b0880.wav,iʁal
2932,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_95f26477a22943dba2c6917e4c6727f6.wav,[PAD][UNK][PAD]
2933,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_9c7cf72618264eeab0dfec733b00fc08.wav,aʒɔ̃
2934,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_9fc0047ef5e44d2b9e6f486ebff6e725.wav,[PAD][UNK][PAD]
2935,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_c83721a17b304414952e0e2e2a0d65e7.wav,[PAD][UNK][PAD][PAD]olyzjɔ̃
2936,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_d1c1530721b44a2685c6cbd12aaab5c4.wav,ɛspe[PAD]ɛspe[PAD]pybo
2937,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_d6c2443630944ff8ae5081e74af4d9e2.wav,pʁotal[PAD]aʃɛm[PAD]ʁotal
2938,3407_edugame2023_f5b3417b35f142ea92d63810c3bd2212_eb26327edd1b44fb8ca9b296f0f8bcf1.wav,ɛz
2939,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_00ca28f495a4488688b1fda26f846ccb.wav,ʁisɔ̃
2940,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_04b7bbe9c0ab4d6ea4d9db838fd2a535.wav,ym
2941,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_3d971353728a42c2938c7871f72220d4.wav,a[PAD]dlaʁ
2942,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_4393f2b5bd5844a79e72829eeaf8c00e.wav,anape
2943,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_587be5a07ff74bcca2978e2a1f14536c.wav,ʃømɛ̃
2944,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_6615640eae3f4720abb50023ec113928.wav,oty
2945,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_6b06ef0d331d4b5f967381889458bbd3.wav,[PAD][UNK][PAD]
2946,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_734b79286fc64dc99b0a93eec5449154.wav,ɛs[PAD]peʁeo
2947,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_8555826cbfe04f88a661f6e820fd3b8d.wav,olityd
2948,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_98b6f13ef02048ae8ca6ed7b419d65e5.wav,ɔt
2949,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_a5d2d06340a04906ab407fa9025bcda2.wav,atin
2950,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_a8535a6c287a4aba997791cf3e00d53c.wav,kasjɔ̃
2951,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_ac401dd743a441daa357b426de607d98.wav,ikl
2952,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_b3c978cd7e774329876e4b32ffafd3a0.wav,aʁzɛ̃
2953,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_bdb6754857a24137a61642ed263fb012.wav,ikaʁl
2954,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_c26228c21055479b86733db58b4be87d.wav,[PAD][UNK][PAD]
2955,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_d7667acd42154213bd41cd46305b4d2a.wav,[PAD][UNK][PAD]
2956,3408_edugame2023_23f680099d5d48788a2ad1cd0623198f_fb4d6f042f4c4eccbfdaf977ad5af50d.wav,ɑ̃ɡ[PAD]ɑ̃da
2957,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_1a5ad6906cad40c2a75d5bc209c962d1.wav,ka[PAD]amaʁad
2958,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_20a3f4efe3ec4068873e038f3bf23d67.wav,apsjɔ̃
2959,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_22c1fba5f2414e46bb05ff554be96e78.wav,pe[PAD]adlaʁ
2960,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_23785b54a5ea4b589d189e765be2f34f.wav,[PAD][UNK][PAD]
2961,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_3f2f438e59fa4cb08282666341ddffb1.wav,olityd
2962,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_44eb9ab034b94603a404376ad27244d4.wav,ʁisɔ̃
2963,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_6e56dc4f26404e4382a2cd54f2ac8e6d.wav,atin
2964,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_737f5e3022524556915dae838ca34763.wav,[PAD][UNK][PAD]
2965,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_771c9323d31e4cdfbffd232c31a8789a.wav,aʁzɛ̃
2966,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_ba8cf530d6794f5d92967bb75707a498.wav,obje
2967,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_bfb10c6d71e349478c0145fcaf202487.wav,oty
2968,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_c631005185084733b26f0848da4e3ce2.wav,a[PAD]ɑ̃da
2969,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_e29142eb6829460990017439d51a6b57.wav,ylm
2970,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_e36d9f3fccc94438b4475e3e0b676aaf.wav,[PAD][UNK][PAD]
2971,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_eae46e5c60f04e7d95d1b194a6b20708.wav,[PAD][UNK][PAD]
2972,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_f9352ffad76642b88a48d2315ae8aeee.wav,aʁteo
2973,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_fd1b71fa03a34850b085818a6dba6729.wav,i
2974,3408_edugame2023_2ebed433ac3a4c23b38b0d666e6c57af_fd2f13e2f59d43cbbaeb8431e1671df8.wav,peʁeo
2975,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_01654604d02a4da592c91de383a5dd9e.wav,lysjɔ̃
2976,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_0ec30457f8ed44da8e76667bed8cbe63.wav,pɔm[PAD]ɔ̃bɛ̃
2977,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_256cc94819df428ca307c2f2f7a026da.wav,omi
2978,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_306354b6945345e9b377fa2886e7530c.wav,otal
2979,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_3b3108f9d2f749e49a76c5613766bd6f.wav,nyʒ
2980,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_3e31f1fcf52f43d18ee5befe9ac34f86.wav,aʒɔ̃
2981,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_46339002ed824b93b83796a3fef8ac91.wav,ak
2982,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_4b72790baf5c420fbec3021f38defb28.wav,uf
2983,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_6141ef770cf74ce49dc869e43a6d40c5.wav,po
2984,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_730c664c359b400483f770df8dad954c.wav,ɡo
2985,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_ad89bd3581c24bec96d3eb24ab83b406.wav,ɛs[PAD]ybjo
2986,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_bf3b2d07eb784bb097c2f72338d446e9.wav,abɛt
2987,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_c871e72543a249e4bb901e7787c76483.wav,iʁal
2988,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_d9e2027aa59c4e32b9431e78b3df8cfa.wav,ʁavan
2989,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_db65978436ef467795adad517991fac0.wav,ʒjɔ̃
2990,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_dc2c8299dd0a43ffb725fde335287729.wav,meʁa
2991,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_e26463898f5940b1879d6a67bf48d948.wav,ʒeɛl[PAD]lɛz
2992,3409_edugame2023_0a3728febc89459ca7dfbe4362527439_fb500fe4ade24f5da10e3d74fba6706f.wav,to
2993,3409_edugame2023_67a0d452583e4ce1af12858227266828_056c03de61dc4bdfacfd5ad8b7e9b20c.wav,ʒjɔ̃[PAD]oʒjɔ̃
2994,3409_edugame2023_67a0d452583e4ce1af12858227266828_084d6e1292db473e848f660ea63a3fdd.wav,tʁuf
2995,3409_edugame2023_67a0d452583e4ce1af12858227266828_0b8199c71d7e406b9b50e62b0d085063.wav,ʃapo
2996,3409_edugame2023_67a0d452583e4ce1af12858227266828_0c53aee00050491f9c04d78d1233deb4.wav,ɡato
2997,3409_edugame2023_67a0d452583e4ce1af12858227266828_14a598ee667d49018cb658c8d0770f23.wav,plak
2998,3409_edugame2023_67a0d452583e4ce1af12858227266828_3c4ef877ccd3474cadd80d40af883304.wav,pɔ̃bɛ̃
2999,3409_edugame2023_67a0d452583e4ce1af12858227266828_43eabd8c18ed4820854ecc5b1127ad8a.wav,ypjo
3000,3409_edugame2023_67a0d452583e4ce1af12858227266828_4964c2a9835742f58263db7c3bd002b7.wav,kameʁa
3001,3409_edugame2023_67a0d452583e4ce1af12858227266828_55c96000830349d0b539440a041b9f82.wav,lysjɔ̃
3002,3409_edugame2023_67a0d452583e4ce1af12858227266828_5a1bf8c5faef414aa54a85d334837520.wav,ɡlabɛt
3003,3409_edugame2023_67a0d452583e4ce1af12858227266828_88d8479e7b854c2da6529532413d64ba.wav,ome
3004,3409_edugame2023_67a0d452583e4ce1af12858227266828_95884021e2e94993a90333b03446631b.wav,laʒɔ̃
3005,3409_edugame2023_67a0d452583e4ce1af12858227266828_9f7a0450b60e40d1a595d060e201f17a.wav,panyʒ[PAD]nyʒ
3006,3409_edugame2023_67a0d452583e4ce1af12858227266828_d03d1eff96f04a739ce8fc2ae8882c3b.wav,ɛz
3007,3409_edugame2023_67a0d452583e4ce1af12858227266828_d72761ad15e24df78f475415f69d7839.wav,otal
3008,3409_edugame2023_67a0d452583e4ce1af12858227266828_e14eed9f29044d7389335156e83b1cf7.wav,ʁavan
3009,3409_edugame2023_67a0d452583e4ce1af12858227266828_f282e1cd930a44609ba0010f8b21bc45.wav,fʁiɡo
3010,3409_edugame2023_67a0d452583e4ce1af12858227266828_f34a065319e34310aab3582d0cd24019.wav,spiʁal
3011,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_481e011f91194726b043a72bae3c9d34.wav,[PAD][UNK][PAD]
3012,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_55af05c173f74e769e7bd543227f5a3f.wav,ɡlɛz
3013,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_56d837775eac456f9d857b1519003eb0.wav,poʒin
3014,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_6649303173244eb2996747001b66d702.wav,[PAD][UNK][PAD]
3015,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_79acd6b124c54b1696869a2b535888e8.wav,[PAD][UNK][PAD]
3016,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_8672661fd5024e949e56e8891768c0a2.wav,[PAD][UNK][PAD]
3017,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_952d3d2422844b1197879c0a6419b9b6.wav,[PAD][UNK][PAD]
3018,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_99924db6357d4861acc3924d0c203fe7.wav,laʒɔ̃
3019,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_af2968971ad447ce9a3bf83c15e91539.wav,spydjo
3020,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_be485f81ff3e4ecfb44deb481dc9d0d1.wav,[PAD][UNK][PAD]
3021,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_c2dd45365be1411c951e1c484f68f2bb.wav,ɡato
3022,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_d4e5184320ce4df7a80f0260499a1e54.wav,[PAD][UNK][PAD]
3023,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_d8b4d6d9c03340aca41552485de5ff8a.wav,spiʁal
3024,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_d98df69ed7f7481eb16104a168e45f52.wav,solysjɔ̃
3025,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_dbe7456219334f8b8f7508fb27672abb.wav,kameʁa
3026,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_f0e6fc0278b6474a85535c7eecfba863.wav,kʁotal
3027,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_f4ca4d36d9884411b41ac5e6bd959aa8.wav,plak
3028,3409_edugame2023_cc9904fc6c3e4dd2bb909a8b5da480af_f80bbd86bc1047959ec083bddafac2aa.wav,ʃapo
3029,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_179c16373086496fbf018593b7608342.wav,anaʁ
3030,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_17ca31e9933840779ff08188d0308d4a.wav,ølaʒ
3031,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_403d40606d374b34b4fc0c221e04d77f.wav,yɔlf
3032,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_6e313a1f0d124900ad8f78316c821f64.wav,abiʁ
3033,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_830d377d87a246aebe18ad5d5c8d4564.wav,at
3034,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_8c700e56244645719e4aa80b9b5a3ded.wav,iʁ
3035,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_9175f95484e246f6ac7c15422707ef7b.wav,ipe
3036,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_a0a1eaa4319d48e0aedada831b1329c2.wav,saziʁ
3037,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_aa070ac52997442fa0b3455ca456709f.wav,øval
3038,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_af5aac43a4354db6847e26952124bb0d.wav,[PAD][UNK][PAD]
3039,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_c0267722d36a4542afffec89c1735fbd.wav,aʒ
3040,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_c916b89ae8ea4c8a841bff88278bf65d.wav,ato
3041,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_cc93fab7529240e28dd97aba97760096.wav,[PAD][UNK][PAD]
3042,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_dcb4af437b774b64a9fd0119c4c1f617.wav,omaʒ
3043,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_ec6dc5587f5d4e30872571dde326ea16.wav,[PAD][UNK][PAD]
3044,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_f05f73e4c42f42799db5a6f7d1399ac0.wav,[PAD][UNK][PAD]
3045,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_f36d04eecc4e4c73bd2c19293369dd52.wav,ljɔ̃
3046,3410_edugame2023_0e6427def85645b0b97e865a4d237c8b_fee0c4de04d44523a6ad3ce1d65c1848.wav,ane
3047,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_0d48bc94064b468eacbcb7b349733d05.wav,omaʒ
3048,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_142627341fd14d70a47a807f89f5c4f4.wav,øval
3049,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_159db3aca00744c1a909ca8fc9f27e27.wav,onaʒ
3050,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_16ee4ef8ff8d442a9bd60155c832a077.wav,y[PAD]aʒ
3051,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_352ae30f026d4b6a9b5a3b50d1a7633a.wav,[PAD][UNK][PAD]
3052,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_469dd465784040a78c2b66c9af427a55.wav,azjɑ̃
3053,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_59c1dbce46bc47a5aee0333a1011f6ca.wav,olaʒ
3054,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_75bf16d186bf4c0498fa483fa85fad56.wav,abiʁ
3055,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_7cb8c640259a43e98a13769adb44814f.wav,anaʁi
3056,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_912c8fff2fc44d829faac7fa5f8dbcc0.wav,[PAD][UNK][PAD]
3057,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_9482195c409542fabca4e5e421812781.wav,ɡy[PAD]waʁ
3058,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_aee48d266df84946b47d60b6222bd179.wav,apital
3059,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_b0cc70602d7d490398dba507696e666d.wav,[PAD][UNK][PAD]
3060,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_d3c6c01c77be48ed9623ec394fde67e7.wav,ikɑ̃
3061,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_d4b1f5743b22457a9268dfc4a8227efc.wav,omo
3062,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_e623e373d5a3412aafb7e9b9bc413b95.wav,ɔʁsjɛʁ
3063,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_eaebc22edcdb4362a5f50c858f568481.wav,ɑ̃da
3064,3410_edugame2023_8e30dacffcbb45adba24920a3f9bb3a5_fd4ab7651b9a416fbdb41f538203cf3e.wav,aleɑ̃
3065,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_3044293028f44e40a9830c2b5975dba0.wav,pladaʁ[PAD]ladaʁ
3066,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_38de62dd3f53484995e2496d22d0a3e9.wav,azɑ̃
3067,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_43081784c1514e43ad10477f5b1f09a8.wav,anape
3068,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_4ad4f50315834a3dbb06d4d96d2786b1.wav,obje
3069,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_68076c4ce90846368b078ee55c700469.wav,ʁisɔ̃
3070,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_70fc9df667ca4e819d221c10718a48c8.wav,tasjɔ̃
3071,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_88b6650e9d674862a033102137724c07.wav,ømɛ̃
3072,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_9c1aa25866e845e291f2cb32c5be041b.wav,əaksɑ̃tɛɡy[PAD]etin
3073,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_a5280be878bc4793ba8c8fa58558d2df.wav,amaʁad
3074,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_c6b1f979ccae41fbaaeafdfa7bd88f23.wav,ato
3075,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_c769f7e7bac04ddd92e4554a305d8dec.wav,lik
3076,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_cf0ed448fdcb4bcf8a90a305c4120b43.wav,ɡlɔt[PAD]lɔt
3077,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_d01999674d464ae999a194b13fffe250.wav,ɑ̃da
3078,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_d3e7965713184822b56cdac226f5b57c.wav,lym
3079,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_e2c383f735134e7e8ae1b97d98ec4a92.wav,ʁikal
3080,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_e4e3a1abe4c44fbf817a93a3dd9c77f5.wav,peʁeo
3081,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_e8022251757c4d18b8ad5343913f5977.wav,loty
3082,3411_edugame2023_4e491d664d2a493c9e6760f5bfa131c4_f250d8a3202c49ccbad467fd341ed602.wav,olityd
3083,3411_edugame2023_f733f8e330ae435db0859b5e60106526_01f09478631b426196fc1f5145829ede.wav,loty
3084,3411_edugame2023_f733f8e330ae435db0859b5e60106526_10bec2e204674751ac58118fe1dec852.wav,anape
3085,3411_edugame2023_f733f8e330ae435db0859b5e60106526_1cfbfc6d67fe44108978c4e99d2478b7.wav,ladaʁ
3086,3411_edugame2023_f733f8e330ae435db0859b5e60106526_238a83875af547e59cb9cc07c0b585ee.wav,pe[PAD]peʁeo
3087,3411_edugame2023_f733f8e330ae435db0859b5e60106526_27568bb57bd04b00ae567f8c05a7c681.wav,lɔt
3088,3411_edugame2023_f733f8e330ae435db0859b5e60106526_685e748377f14b569cf4c40e5843c2a7.wav,amaʁad
3089,3411_edugame2023_f733f8e330ae435db0859b5e60106526_7271bb7e9bf04027865663e9900d1061.wav,obje
3090,3411_edugame2023_f733f8e330ae435db0859b5e60106526_7ce7a8692aae4a00923bfd4b4fc15e16.wav,azɑ̃
3091,3411_edugame2023_f733f8e330ae435db0859b5e60106526_85a1c35bb1f24cbc80976ccf71489674.wav,atin
3092,3411_edugame2023_f733f8e330ae435db0859b5e60106526_8925bff86f7146db8388cce0e116e0c8.wav,ʁikal
3093,3411_edugame2023_f733f8e330ae435db0859b5e60106526_8d3ef8205c0e488e9475cc139a8e7b92.wav,ømɛ̃
3094,3411_edugame2023_f733f8e330ae435db0859b5e60106526_96206ed34a5848dc8cd07ba13dcb0731.wav,ato
3095,3411_edugame2023_f733f8e330ae435db0859b5e60106526_9789125913c34ce0a01c0e70d198e52a.wav,ɑ̃da
3096,3411_edugame2023_f733f8e330ae435db0859b5e60106526_9acc70a76f2c4dfea80db5607605532e.wav,ʁisɔ̃
3097,3411_edugame2023_f733f8e330ae435db0859b5e60106526_9b2e22e9b0d84b6fbedffe41131f7004.wav,tasjɔ̃
