file_name,participant_id,phase,language,form,config_id,config,API_target,trial_answer_coder1,accuracy_coder1,notes_coder1,trial_answer_coder2,accuracy_coder2,notes_coder2,trial_answer_coder1_phonemized
3183_edugame2023_1e6a032613d642e3a2ce4f8bb8b24d3c_15c9ad691768430b96e2e92bbda749f6.wav,3183,REPETITION,fr,C,phondel_C_pseudo_7,pogion,[poʒjɔ̃],ogion,1.0,deletion_instead_of_repetition,ogion,1.0,deletion_instead_of_repetition,
3183_edugame2023_1e6a032613d642e3a2ce4f8bb8b24d3c_1b1947a7b00c47d1946daa030e5c04a0.wav,3183,REPETITION,fr,C,phondel_C_word_7,solution,[solysjɔ̃],olussion,1.0,deletion_instead_of_repetition,olucion,1.0,deletion_instead_of_repetition,
3183_edugame2023_1e6a032613d642e3a2ce4f8bb8b24d3c_36cb792503fa4987bf62dc81acc6e73c.wav,3183,REPETITION,fr,C,phondel_C_pseudo_4,plabète,[plabɛt],pl la bèl,0.0,,la bèle,0.0,,
3183_edugame2023_1e6a032613d642e3a2ce4f8bb8b24d3c_3e252e767f48484b9f9e3054dfdb26b2.wav,3183,REPETITION,fr,C,phondel_C_word_1,gâteau,[ɡatɔ],ateau,1.0,deletion_instead_of_repetition,{inaudible},0.0,inaudible,
3183_edugame2023_1e6a032613d642e3a2ce4f8bb8b24d3c_4cd8346f55944a4699c06dbab6da8403.wav,3183,REPETITION,fr,C,phondel_C_pseudo_0,troufe,[tʁuf],oupre,0.0,,{inaudible},0.0,inaudible,
3183_edugame2023_1e6a032613d642e3a2ce4f8bb8b24d3c_5deab97455e04419b0a2c8591b35d112.wav,3183,REPETITION,fr,C,phondel_C_pseudo_3,glomé,[ɡlɔme],lomé,1.0,deletion_instead_of_repetition,lomé,1.0,deletion_instead_of_repetition,
3183_edugame2023_1e6a032613d642e3a2ce4f8bb8b24d3c_6019f81885354c3cb90fedfa070a466d.wav,3183,REPETITION,fr,C,phondel_C_word_2,chapeau,[ʃapo],ateau,0.0,,ato,0.0,,
3183_edugame2023_1e6a032613d642e3a2ce4f8bb8b24d3c_6c116d15f27046afaac8cfe2a0f07ddb.wav,3183,REPETITION,fr,C,phondel_C_word_0,plaque,[plak],akle ak,0.0,,akle {cut recording},,cut_recording,
3183_edugame2023_1e6a032613d642e3a2ce4f8bb8b24d3c_6cc0ec5b87e942428f439de11cc45859.wav,3183,REPETITION,fr,C,phondel_C_pseudo_1,lajon,[laʒɔ̃],ajan,0.0,,ajan,0.0,,
3183_edugame2023_1e6a032613d642e3a2ce4f8bb8b24d3c_85e702c375a64e638ad0166c6fbab7a8.wav,3183,REPETITION,fr,C,phondel_C_word_6,glaise,[ɡlɛz],lèz,0.0,deletion_instead_of_repetition,lèz,1.0,deletion_instead_of_repetition,
3183_edugame2023_1e6a032613d642e3a2ce4f8bb8b24d3c_8cc0fd81cd2c4f39b40a100bc77d256a.wav,3183,REPETITION,fr,C,phondel_C_pseudo_6,panuge,[panyʒ],anuge,1.0,deletion_instead_of_repetition,anuge,1.0,deletion_instead_of_repetition,
3183_edugame2023_1e6a032613d642e3a2ce4f8bb8b24d3c_9b9c7b7a83134722a9ed91e0fda82901.wav,3183,REPETITION,fr,C,phondel_C_word_3,frigo,[fʁiɡɔ],rigo,1.0,deletion_instead_of_repetition,rigo,1.0,deletion_instead_of_repetition,
3183_edugame2023_1e6a032613d642e3a2ce4f8bb8b24d3c_a1c625f761034378bdf2543a169c8e82.wav,3183,REPETITION,fr,C,phondel_C_word_4,caméra,[kameʁa],èrméra,0.0,,améra,1.0,deletion_instead_of_repetition,
3183_edugame2023_1e6a032613d642e3a2ce4f8bb8b24d3c_cc0f09dee19e47f2babb2f920445f723.wav,3183,REPETITION,fr,C,phondel_C_word_5,spirale,[spiʁal],sirale,1.0,,cirale,0.0,,
3183_edugame2023_1e6a032613d642e3a2ce4f8bb8b24d3c_d1ff92f98bcd4b91afdc59ce2c9d4790.wav,3183,REPETITION,fr,C,phondel_C_word_8,caravane,[kaʁavan],aravane,1.0,deletion_instead_of_repetition,aravane,1.0,deletion_instead_of_repetition,
3183_edugame2023_1e6a032613d642e3a2ce4f8bb8b24d3c_e8c60aa3d0f246bc947f145a05991f0c.wav,3183,REPETITION,fr,C,phondel_C_pseudo_8,protal,[pʁotal],rotal,1.0,deletion_instead_of_repetition,rotal,1.0,deletion_instead_of_repetition,
3183_edugame2023_1e6a032613d642e3a2ce4f8bb8b24d3c_ebfe4c730b90483daa920031d0c44442.wav,3183,REPETITION,fr,C,phondel_C_pseudo_5,spudio,[spydjɔ],pudio,1.0,deletion_instead_of_repetition,pudio,1.0,deletion_instead_of_repetition,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_03522788835044f79f1d70b9bbef2133.wav,3183,DELETION,fr,C,phondel_C_pseudo_1,lajon,[aʒɔ̃],ajan,1.0,,ajan,1.0,,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_32c6f54f07fa4419a7d50e0847e66cf7.wav,3183,DELETION,fr,C,phondel_C_word_3,frigo,[ʁiɡɔ],rigo,1.0,,rigo,1.0,,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_355d22027e2d4826a26e0a839f7d85fe.wav,3183,DELETION,fr,C,phondel_C_word_1,gâteau,[atɔ],ateau,1.0,,ato,1.0,,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_3ae761ed913044b69fea2a975c43af1f.wav,3183,DELETION,fr,C,phondel_C_word_2,chapeau,[apo],ateau,1.0,,ato,1.0,,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_530bf5b7199f4155964f81af035179fb.wav,3183,DELETION,fr,C,phondel_C_pseudo_4,plabète,[labɛt],labète,1.0,,labè,1.0,,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_58162ca8e59b4dd6b5d3a27f8233c701.wav,3183,DELETION,fr,C,phondel_C_word_7,solution,[olysjɔ̃],olussion,1.0,,olucion,1.0,,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_5f2105b460e9460080cb8cd6f2b77176.wav,3183,DELETION,fr,C,phondel_C_pseudo_7,pogion,[oʒjɔ̃],ogion,1.0,,ogion,1.0,,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_6624ae43c7f941048394b02314225e15.wav,3183,DELETION,fr,C,phondel_C_pseudo_0,troufe,[ʁuf],oufe,1.0,,oufe,1.0,,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_685000e4ca1c45e284e1e44e1283e6bd.wav,3183,DELETION,fr,C,phondel_C_word_8,caravane,[aʁavan],aravane,1.0,,aravane,1.0,,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_879a8d99bccd440c865d7bd4bf8cb0f4.wav,3183,DELETION,fr,C,phondel_C_pseudo_8,protal,[ʁotal],rotal,1.0,,rotal,1.0,,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_8fc5851fb6164a669facc691ddbaa0fb.wav,3183,DELETION,fr,C,phondel_C_word_5,spirale,[piʁal],pirale,1.0,,pirale,1.0,,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_944c25d15abd4957b1a180938eb2a711.wav,3183,DELETION,fr,C,phondel_C_word_4,caméra,[ameʁa],améra,1.0,,améra,1.0,,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_995e020a4cb9411fbd790ec63c8f8ead.wav,3183,DELETION,fr,C,phondel_C_pseudo_6,panuge,[anyʒ],anuge,1.0,,anuge,1.0,,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_e144ec49b8e74870942c3f073e14b94c.wav,3183,DELETION,fr,C,phondel_C_word_6,glaise,[lɛz],lèz,1.0,,lèz,1.0,,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_e592a7518469403c98921e43a9ae33ea.wav,3183,DELETION,fr,C,phondel_C_pseudo_2,pombin,[ɔ̃bɛ̃],ompin,1.0,,ompin,0.0,,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_ee7cb69eeff648ee97af8c5f752c6999.wav,3183,DELETION,fr,C,phondel_C_pseudo_5,spudio,[pydjɔ],studo,0.0,,studio,0.0,,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_f2addf7f5a6f47cabaec5968624b1dac.wav,3183,DELETION,fr,C,phondel_C_pseudo_3,glomé,[lɔme],omé,1.0,,omé,1.0,,
3183_edugame2023_f67faa3802224fb38cb43de8d91ccdae_fa6be55620ae4e73b3d0240ae300e487.wav,3183,DELETION,fr,C,phondel_C_word_0,plaque,[lak],akle,0.0,,akle,1.0,,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_01c16f85d34e4259b37371513a360551.wav,3184,DELETION,fr,B,phondel_B_word_1,bateau,[ato],ateau,1.0,,,,duplicate_trial,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_10c05e48e53048f1a9ae363b20f17b22.wav,3184,DELETION,fr,B,phondel_B_word_8,capitale,[apital],tale,0.0,,,,duplicate_trial,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_26af1c3243f54cfb9536bcf6d4e315ae.wav,3184,DELETION,fr,B,phondel_B_word_0,plage,[laʒ],age,1.0,,,,duplicate_trial,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_2c9f8b89dad244d0b97b609d61e0e3d2.wav,3184,DELETION,fr,B,phondel_B_pseudo_3,glomo,[lɔmɔ],lomo,1.0,,,,duplicate_trial,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_37320e163092454da6a33b78bfbed240.wav,3184,DELETION,fr,B,phondel_B_pseudo_1,mican,[ikã],can,1.0,,,,duplicate_trial,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_43f2189854264814ab4f25a1eac8728e.wav,3184,DELETION,fr,B,phondel_B_word_3,fromage,[ʁɔmaʒ],fro,0.0,,,,duplicate_trial,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_73d0316f49644163ad775849f92e62fe.wav,3184,DELETION,fr,B,phondel_B_pseudo_4,plabir,[labiʁ],bir,1.0,,,,duplicate_trial,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_85e50d1d65d641f6a900b756885663f4.wav,3184,DELETION,fr,B,phondel_B_pseudo_7,polage,[ɔlaʒ],lage,1.0,,,,duplicate_trial,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_880b03006bd94e9baaeefce044410027.wav,3184,DELETION,fr,B,phondel_B_pseudo_6,banéon,[aneɔ̃],néon,1.0,,,,duplicate_trial,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_90eae226fc604776a5c40b53fa23a9e5.wav,3184,DELETION,fr,B,phondel_B_word_2,cheval,[əval],al,0.0,,,,duplicate_trial,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_9961dd51ad6b48deaf31b484500cc7f8.wav,3184,DELETION,fr,B,phondel_B_pseudo_8,bromal,[ʁɔmal],mal,1.0,,,,duplicate_trial,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_a558d7645e254687afb3ec96ded30a3b.wav,3184,DELETION,fr,B,phondel_B_word_6,gloire,[lwaʁ],loire,1.0,,,,duplicate_trial,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_d648a39b8edd4fd0b6cd66ee4f83daa2.wav,3184,DELETION,fr,B,phondel_B_word_4,canari,[anaʁi],nari,1.0,,,,duplicate_trial,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_dd2415adf591452bb1627016c0b22c73.wav,3184,DELETION,fr,B,phondel_B_pseudo_5,spalio,[paliɔ],alio,1.0,,,,duplicate_trial,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_ed3849af058042e098816fc1e78277fc.wav,3184,DELETION,fr,B,phondel_B_pseudo_2,condas,[ɔ̃da],da,1.0,,,,duplicate_trial,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_ed917fdb6cb5400d804a3f9645fd0e58.wav,3184,DELETION,fr,B,phondel_B_pseudo_0,triffe,[ʁif],iffe,1.0,,,,duplicate_trial,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_f0da9c37f2b64cd49c4d12a8b191228a.wav,3184,DELETION,fr,B,phondel_B_word_7,sorcière,[ɔʁsjɛʁ],ère,0.0,,,,duplicate_trial,
3184_edugame2023_0246300ca63d4571b750d24ae1faf892_f7ee24e3fb334070b1a9c89180348ced.wav,3184,DELETION,fr,B,phondel_B_word_5,spatule,[patyl],spa,0.0,,,,duplicate_trial,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_01b7985d2804411eb8172265d6a7ac1d.wav,3184,REPETITION,fr,B,phondel_B_pseudo_5,spalio,[spaliɔ],spalio,1.0,,spalio,1.0,,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_36e65da4a7cd44f0b3ced908f44d8b24.wav,3184,REPETITION,fr,B,phondel_B_pseudo_1,mican,[mikã],mican,1.0,,mikan,1.0,,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_4683f613732b49b9937692e8361ab0d0.wav,3184,REPETITION,fr,B,phondel_B_pseudo_7,polage,[pɔlaʒ],polage,1.0,,polage,1.0,,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_4af43489417c4ed19b1cb4b6d435efaa.wav,3184,REPETITION,fr,B,phondel_B_word_7,sorcière,[sɔʁsjɛʁ],sorcière,1.0,,sorcière,1.0,,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_55a736cf26a440f7a659727b3a2b8228.wav,3184,REPETITION,fr,B,phondel_B_pseudo_4,plabir,[plabiʁ],plabir,1.0,,plabir,1.0,,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_64dfdf9ffba742179a9359119b680156.wav,3184,REPETITION,fr,B,phondel_B_pseudo_3,glomo,[ɡlɔmɔ],glomo,1.0,,glomo,1.0,,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_76270798487e4965a24c4841032a947a.wav,3184,REPETITION,fr,B,phondel_B_pseudo_8,bromal,[bʁɔmal],bromal,1.0,,bromal,1.0,,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_764f42125f7e45cd841321713fd861bd.wav,3184,REPETITION,fr,B,phondel_B_word_8,capitale,[kapital],capitale,1.0,,kapitale,1.0,,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_77b03ae472ce4d45a9e4249b939781c8.wav,3184,REPETITION,fr,B,phondel_B_word_5,spatule,[spatyl],spatule,1.0,,spatule,1.0,,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_80f5bd8e3b9a4863a8630aca36178024.wav,3184,REPETITION,fr,B,phondel_B_pseudo_0,triffe,[tʁif],triffe,1.0,,triffe,1.0,,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_a123c3a6de5f4c73ae982d1ab0273c3e.wav,3184,REPETITION,fr,B,phondel_B_word_2,cheval,[ʃəval],cheval,1.0,,cheuval,1.0,,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_a20979da21364d6ba11b288ecb11187b.wav,3184,REPETITION,fr,B,phondel_B_word_4,canari,[kanaʁi],canari,1.0,,kanari,1.0,,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_aa98135aa8204d3096e500976fa35b47.wav,3184,REPETITION,fr,B,phondel_B_word_6,gloire,[ɡlwaʁ],gloire,1.0,,gloire,1.0,,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_c71075a1b3494ff0acafd59746585aee.wav,3184,REPETITION,fr,B,phondel_B_word_3,fromage,[fʁɔmaʒ],fromage,1.0,,fromage,1.0,,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_ce3a437824b4464f98999f1febfd656d.wav,3184,REPETITION,fr,B,phondel_B_word_1,bateau,[bato],bateau,1.0,,bato,1.0,,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_e3654c872b354891ab9fde53b1c0004d.wav,3184,REPETITION,fr,B,phondel_B_word_0,plage,[plaʒ],plage,1.0,,plage,1.0,,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_f255f34394194e419ba524c5a1285a3e.wav,3184,REPETITION,fr,B,phondel_B_pseudo_2,condas,[kɔ̃da],conda,1.0,,conda,1.0,,
3184_edugame2023_d424ed654fe54cde845b047fd81100fb_ff217ee1937c4bb9ac3d89112bfb0701.wav,3184,REPETITION,fr,B,phondel_B_pseudo_6,banéon,[baneɔ̃],banéon,1.0,,banéon,1.0,,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_1b0b99e6e25e4a689a0befdde26c8009.wav,3184,DELETION,fr,B,phondel_B_pseudo_2,condas,[ɔ̃da],da,1.0,,da,1.0,,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_3e84f01d2de848649e7f18298ef58a7a.wav,3184,DELETION,fr,B,phondel_B_pseudo_0,triffe,[ʁif],iffe,1.0,,iffe,1.0,,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_41e91db107204f5c88da8badaf42a422.wav,3184,DELETION,fr,B,phondel_B_word_4,canari,[anaʁi],nari,1.0,,nari,1.0,,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_46b7278cb23643968c4cde8b4ac747dc.wav,3184,DELETION,fr,B,phondel_B_pseudo_5,spalio,[paliɔ],lio,1.0,,lio,1.0,,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_6a99237ce4a54e31854ff4cf02e406e9.wav,3184,DELETION,fr,B,phondel_B_pseudo_6,banéon,[aneɔ̃],néon,1.0,,néon,1.0,,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_6bda17d620c547a692dbde40126e9c0c.wav,3184,DELETION,fr,B,phondel_B_word_7,sorcière,[ɔʁsjɛʁ],ière,0.0,,ière,0.0,,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_7df4f8d270294cd695581ad2f60e03d8.wav,3184,DELETION,fr,B,phondel_B_pseudo_7,polage,[ɔlaʒ],lage,1.0,,lage,1.0,,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_93316f6a8983483d9aeb59f728bc77f0.wav,3184,DELETION,fr,B,phondel_B_word_5,spatule,[patyl],tule,1.0,,tule,1.0,,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_94d669ea1b4f4ad78318bb83abc87e71.wav,3184,DELETION,fr,B,phondel_B_word_3,fromage,[ʁɔmaʒ],age,0.0,,age,0.0,,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_98a17a5c7e2e4ec5a20d17f78e0f02f8.wav,3184,DELETION,fr,B,phondel_B_word_8,capitale,[apital],tale,0.0,,ptale,0.0,,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_9bbb044d72384e12906126d6d10915c5.wav,3184,DELETION,fr,B,phondel_B_word_2,cheval,[əval],euval,1.0,,val,1.0,,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_a2c60b99a0184a4f9e5ccfe7facb8123.wav,3184,DELETION,fr,B,phondel_B_pseudo_4,plabir,[labiʁ],bir,1.0,,bir,1.0,,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_bed79e24c3384810acb14317c6c1894a.wav,3184,DELETION,fr,B,phondel_B_word_0,plage,[laʒ],age,1.0,,age,1.0,,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_c5fa3ba307324e3aa78a01f24a959922.wav,3184,DELETION,fr,B,phondel_B_word_6,gloire,[lwaʁ],loire,1.0,,loire,1.0,,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_cc8af0e44495495a9581487912f3eb44.wav,3184,DELETION,fr,B,phondel_B_pseudo_8,bromal,[ʁɔmal],mane,0.0,,mane,0.0,,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_ef7680a5c90243a9b5fabd95438a4030.wav,3184,DELETION,fr,B,phondel_B_word_1,bateau,[ato],teau,1.0,,to,1.0,,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_f46f6ef766b14d3db3d0c8db75671a55.wav,3184,DELETION,fr,B,phondel_B_pseudo_3,glomo,[lɔmɔ],mo,1.0,,gl mo,1.0,sounding_out,
3184_edugame2023_fcb5da05de5941278da4f15e984fd218_fc97b3cd3a074a0e8f8a283de06cf36c.wav,3184,DELETION,fr,B,phondel_B_pseudo_1,mican,[ikã],can,1.0,,kan,1.0,,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_17807616571647c1ac6f401e80290ab9.wav,3185,DELETION,fr,B,phondel_B_word_3,fromage,[ʁɔmaʒ],romage,1.0,,o romage,1.0,sounding_out,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_6c2b4fe5dd4341fdacc4538e9926a374.wav,3185,DELETION,fr,B,phondel_B_pseudo_4,plabir,[labiʁ],pl l l labir,1.0,sounding_out,kla kl labir,1.0,sounding_out,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_6e8f1fe2aef34e9f8d9054f7cc5334f6.wav,3185,DELETION,fr,B,phondel_B_pseudo_2,condas,[ɔ̃da],onda,1.0,,ounda,1.0,,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_805b8771fb9a4d52a463e44b577198a3.wav,3185,DELETION,fr,B,phondel_B_pseudo_0,triffe,[ʁif],triffe tri tr tr ri riffe,1.0,sounding_out,triffe tr tr tr ri riffe,1.0,self_correction sounding_out,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_86136c5c5aa14c73b8f4a1a6af5f2e99.wav,3185,DELETION,fr,B,phondel_B_pseudo_6,banéon,[aneɔ̃],anéon,1.0,,anéon,1.0,,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_86e99614f0ba45d3bde9f511ea7e7105.wav,3185,DELETION,fr,B,phondel_B_pseudo_5,spalio,[paliɔ],palio sp aspio,0.0,,palio s aspio,1.0,wrong_self_correction,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_86f632dce5b04d96ba7f8fa194e85100.wav,3185,DELETION,fr,B,phondel_B_word_1,bateau,[ato],ateau,1.0,,ato,1.0,,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_8921a2b1119547bba5490471e7fdbe47.wav,3185,DELETION,fr,B,phondel_B_word_0,plage,[laʒ],lage lage,1.0,repetition,pla p lage lage,1.0,sounding_out first_phoneme_repetition repetition,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_89d17023e13844178cb57d5c0083e94c.wav,3185,DELETION,fr,B,phondel_B_word_4,canari,[anaʁi],anari,1.0,,anari,1.0,,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_953208bbe79a4ec5aca5902d72035b98.wav,3185,DELETION,fr,B,phondel_B_word_5,spatule,[patyl],spatule astule,0.0,,spatule astule,0.0,,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_9b851cd5fddd4a26a416e375f8a0fe10.wav,3185,DELETION,fr,B,phondel_B_word_6,gloire,[lwaʁ],gloire g loi loire loire,1.0,sounding_out,gloire g l loire loire,1.0,self_correction first_phoneme_repetition sounding_out repetition,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_bf69a43ac819422aa74701c62fe38538.wav,3185,DELETION,fr,B,phondel_B_word_7,sorcière,[ɔʁsjɛʁ],orcière,1.0,,orcière,1.0,,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_c6e26b830efa46aca291b9e8f2ce5693.wav,3185,DELETION,fr,B,phondel_B_pseudo_8,bromal,[ʁɔmal],br romal,1.0,sounding_out,bro romal,1.0,sounding_out,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_d59e651402c3480591d27998695ddfe5.wav,3185,DELETION,fr,B,phondel_B_pseudo_1,mican,[ikã],ican,1.0,,ikan,1.0,,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_dc2297ae81b44b42b504e8219433e34d.wav,3185,DELETION,fr,B,phondel_B_pseudo_3,glomo,[lɔmɔ],glomo glo lomo lo.mo,1.0,sounding_out,glomo g.lo lomo lo.mo,1.0,self_correction sounding_out,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_ec66dde40f8c418aa27554ddd4350c86.wav,3185,DELETION,fr,B,phondel_B_word_2,cheval,[əval],euval,1.0,,euval,1.0,,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_f8e8f4c2892749ae8edf22e9a1817936.wav,3185,DELETION,fr,B,phondel_B_word_8,capitale,[apital],apitale,1.0,,apitale,1.0,,
3185_edugame2023_4fff2db413da4db3a8b3d023e3fc0582_fe979b13c7464ebb90651831c4f93368.wav,3185,DELETION,fr,B,phondel_B_pseudo_7,polage,[ɔlaʒ],olage,1.0,,olage,1.0,,
3185_edugame2023_ebf4aaf754d84dc2b0d8121e7ce8266b_06831e540ff14a03b3f92ba3ec112b6c.wav,3185,REPETITION,fr,B,phondel_B_word_0,plage,[plaʒ],pla pl lage,1.0,sounding_out,pla lage,0.0,deletion_instead_of_repetition,
3185_edugame2023_ebf4aaf754d84dc2b0d8121e7ce8266b_0c0d559a11834cb0a68f53b293d2448d.wav,3185,REPETITION,fr,B,phondel_B_pseudo_3,glomo,[ɡlɔmɔ],glomo lomo,1.0,wrong_self_correction deletion_instead_of_repetition,glomo lomo,1.0,wrong_self_correction deletion_instead_of_repetition,
3185_edugame2023_ebf4aaf754d84dc2b0d8121e7ce8266b_0dc8466b9de04d07969e8ae3792bbb0c.wav,3185,REPETITION,fr,B,phondel_B_pseudo_1,mican,[mikã],mican ican,1.0,wrong_self_correction deletion_instead_of_repetition,mikan ikan,1.0,wrong_self_correction deletion_instead_of_repetition,
3185_edugame2023_ebf4aaf754d84dc2b0d8121e7ce8266b_0fb44dc37b10485cb39e5b9d0e6d5b94.wav,3185,REPETITION,fr,B,phondel_B_pseudo_7,polage,[pɔlaʒ],olage,1.0,deletion_instead_of_repetition,olage,1.0,deletion_instead_of_repetition,
3185_edugame2023_ebf4aaf754d84dc2b0d8121e7ce8266b_170a8e1fd0834f8287725d4a5ceb89ef.wav,3185,REPETITION,fr,B,phondel_B_pseudo_6,banéon,[baneɔ̃],anéon,1.0,deletion_instead_of_repetition,anéon,1.0,deletion_instead_of_repetition,
3185_edugame2023_ebf4aaf754d84dc2b0d8121e7ce8266b_19d227f95ee6479e803f55a78d50d3a9.wav,3185,REPETITION,fr,B,phondel_B_pseudo_8,bromal,[bʁɔmal],bro romal,1.0,deletion_instead_of_repetition sounding_out,br romal,1.0,sounding_out deletion_instead_of_repetition,
3185_edugame2023_ebf4aaf754d84dc2b0d8121e7ce8266b_3328ea26554544f48ca99935d6c7a2dd.wav,3185,REPETITION,fr,B,phondel_B_pseudo_4,plabir,[plabiʁ],labil,0.0,,kl kl labil,0.0,,
3185_edugame2023_ebf4aaf754d84dc2b0d8121e7ce8266b_4bbbea8a61474d9ab5a9bd72c0c16406.wav,3185,REPETITION,fr,B,phondel_B_word_1,bateau,[bato],ateau,1.0,deletion_instead_of_repetition,ato,1.0,deletion_instead_of_repetition,
3185_edugame2023_ebf4aaf754d84dc2b0d8121e7ce8266b_4f4191931c664c5493e21cd82d5b7638.wav,3185,REPETITION,fr,B,phondel_B_word_5,spatule,[spatyl],sp atule,1.0,sounding_out,sp atule,0.0,,
3185_edugame2023_ebf4aaf754d84dc2b0d8121e7ce8266b_9ad7bac2fe4f4a96823694c404111d50.wav,3185,REPETITION,fr,B,phondel_B_word_7,sorcière,[sɔʁsjɛʁ],orcière,1.0,deletion_instead_of_repetition,{cut recording},,cut_recording,
3185_edugame2023_ebf4aaf754d84dc2b0d8121e7ce8266b_b1ee660afaf54344944dbf4e7ce6fa6a.wav,3185,REPETITION,fr,B,phondel_B_word_6,gloire,[ɡlwaʁ],gloire loire loire loire,1.0,deletion_instead_of_repetition sounding_out,gloire gl.oire loire loire,1.0,wrong_self_correction sounding_out deletion_instead_of_repetition,
