,file_name,trial_answer_coder2_phoneme
526,151_edugame2023_caf652db7b2e40208b08dfc137d09de1_ecd20acb4f754a3d845e74801cfd89e3.wav,[PAD][UNK][PAD]duna[PAD]nɔnno[PAD]ka[PAD]ni[PAD]le[PAD][PAD][UNK][PAD]bi[PAD]nɔ[PAD]ko[PAD]lo[PAD]ba[PAD]tʃɔ[PAD]aː[PAD]ɛlle[PAD]ɡo[PAD]al[PAD]ɡa[PAD]ko[PAD]di[PAD]tʃe[PAD]kɔditʃe[PAD][PAD][UNK][PAD]bam[PAD]bi[PAD]to[PAD]bambito[PAD][PAD][UNK][PAD]vi[PAD]to[PAD]vi[PAD]dzo[PAD]vitsio[PAD]vitsio[PAD][PAD][UNK][PAD]ma[PAD]to[PAD]avizo[PAD][PAD][UNK][PAD]
527,151_edugame2023_caf652db7b2e40208b08dfc137d09de1_f00633aa993f47eba89f1f7d545c61cc.wav,stra[PAD]to[PAD]ba[PAD]le[PAD]ɛsse[PAD]tra[PAD][PAD][UNK][PAD]akːʊn[PAD]ta[PAD]men[PAD]to[PAD]apːʊntamento[PAD]apːʊntamento[PAD][PAD][UNK][PAD]kopol[PAD]ko[PAD]kla[PAD]sse[PAD]se[PAD]ve[PAD]ɡliːa[PAD]zveʎa[PAD]ve[PAD]ɡliːa[PAD][PAD][UNK][PAD]rispɔr[PAD]ta[PAD]rispo[PAD]sta[PAD]bi[PAD]tʃi[PAD]kletːa[PAD]kaffe[PAD]tːe[PAD]ria[PAD]stre[PAD][PAD][PAD][UNK][PAD]
528,153_edugame2023_63d75f39db4f45f38127d0aae3ae958b_7e7b58d9eb3e4ac1a964fe475bdeeeed.wav,fallo[PAD]sa[PAD]ve[PAD]tʃiɛlle[PAD]ɔː[PAD][PAD][UNK][PAD]fe[PAD]lo[PAD]son[PAD]vi[PAD]dʒi[PAD]li[PAD]ɔː[PAD][PAD][UNK][PAD][PAD]sono[PAD]vi[PAD]dʒi[PAD]li[PAD]ɔː[PAD]de[PAD][PAD][UNK][PAD]te[PAD]vir[PAD]da[PAD]de[PAD]po[PAD]rɪ[PAD]tːa[PAD]pro[PAD]di[PAD]dʒi[PAD]li[PAD][PAD][UNK][PAD]aː[PAD][PAD][UNK][PAD]
529,153_edugame2023_63d75f39db4f45f38127d0aae3ae958b_afa5236defe04ea98fb5684a0e600073.wav,uː[PAD]sa[PAD]tɪ[PAD]rɔ[PAD]bi[PAD]ɛsse[PAD]ma[PAD]kːo[PAD]sa[PAD]ɛrɾe[PAD]va[PAD]lo[PAD]ɛnne[PAD]eː[PAD]ke[PAD][PAD][UNK][PAD]ti[PAD]ɛnne[PAD]eː[PAD]ra[PAD]bi[PAD]ɛnne[PAD]ka[PAD]lo[PAD]na[PAD]dʒːi[PAD]ɔː[PAD][PAD][UNK][PAD]dʒia[PAD]ʎɔ[PAD][PAD][UNK][PAD]da[PAD]po[PAD][PAD][UNK][PAD]ma[PAD]ki[PAD]da[PAD]ɛnne[PAD][PAD][PAD][UNK][PAD]
530,153_edugame2023_8fd20dfe72ab43249de70d9aba6665be_04151027939943a3a82bc4d9676ceb1f.wav,[PAD][UNK][PAD][PAD]ɛsse[PAD]ta[PAD]rɔ[PAD]fa[PAD][PAD][UNK][PAD]mi[PAD]ni[PAD]ɛsse[PAD]ta[PAD]ra[PAD][PAD][UNK][PAD]i[PAD]ɛnne[PAD]na[PAD]me[PAD]ɛnne[PAD]to[PAD]ka[PAD]po[PAD]ɛsse[PAD]su[PAD]aː[PAD]d̪iː[PAD][PAD][UNK][PAD]ra[PAD]ti[PAD]dʒi[PAD]li[PAD]ɔː[PAD]fa[PAD]ɛnne[PAD][PAD][PAD][UNK][PAD]
531,153_edugame2023_8fd20dfe72ab43249de70d9aba6665be_12d602ed517c4eb69b0a97aa370ae289.wav,di[PAD]dʒia[PAD]dʒia[PAD]to[PAD]ba[PAD]di[PAD]la[PAD]bo[PAD]ni[PAD]fi[PAD]ko[PAD]li[PAD]na[PAD]aː[PAD]aː[PAD]ba[PAD]ko[PAD]ma[PAD]ta[PAD]pa[PAD]ɛnne[PAD]ti[PAD]to[PAD]ti[PAD]dzo[PAD]ɔː[PAD]pa[PAD]fo[PAD][PAD][PAD][UNK][PAD]
532,153_edugame2023_8fd20dfe72ab43249de70d9aba6665be_4ce4b08200ce4911b9f9f83c909f1eb0.wav,ma[PAD]sɔ[PAD]pa[PAD]nɔ[PAD]la[PAD]vo[PAD]ra[PAD]te[PAD]la[PAD]fo[PAD]nɔ[PAD]ma[PAD]nɔ[PAD][PAD][UNK][PAD]fa[PAD]va[PAD]na[PAD][PAD][UNK][PAD]tu[PAD][PAD][UNK][PAD]ra[PAD]par[PAD]sɔ[PAD]na[PAD]aː[PAD]nno[PAD]fo[PAD]ko[PAD][PAD][UNK][PAD]ke[PAD][PAD][UNK][PAD]
533,153_edugame2023_8fd20dfe72ab43249de70d9aba6665be_eaa68532f2314daeb9fcc961e4b36d69.wav,fur[PAD]rɔ[PAD][PAD][UNK][PAD]fo[PAD]ɛnne[PAD]dʒi[PAD]lio[PAD]aː[PAD]fi[PAD]na[PAD]ɛsse[PAD]tɪ[PAD]ra[PAD][PAD][UNK][PAD]ve[PAD]ɛnne[PAD][PAD][UNK][PAD]ta[PAD]dʒi[PAD]lio[PAD][PAD][UNK][PAD]stre[PAD]dʒia[PAD]pro[PAD]ne[PAD][PAD][UNK][PAD]to[PAD]ka[PAD]ɛmme[PAD]pa[PAD]ɛnne[PAD]dʒi[PAD]ɛnne[PAD]na[PAD]bu[PAD]ɔː[PAD]ɛnne[PAD]dʒi[PAD][PAD][PAD][UNK][PAD]
534,154_edugame2023_4666905b6380445480f9178d9d7f8b74_3dd5cb615bc34301a6819ddf74dd67e1.wav,[PAD][UNK][PAD][PAD][PAD][UNK][PAD][PAD]kɔza[PAD]fame[PAD]vitʃino[PAD]domenika[PAD]meno[PAD]dava[PAD][PAD][UNK][PAD][PAD]nuvola[PAD][PAD][UNK][PAD]siɲora[PAD]ɛko[PAD]fɔʎa[PAD][PAD][UNK][PAD][PAD]estate[PAD][PAD][UNK][PAD][PAD]ospedale
535,154_edugame2023_4666905b6380445480f9178d9d7f8b74_975126eb29f542de9eab79b85ffa6245.wav,[PAD][UNK][PAD][PAD]skarpa[PAD][PAD][UNK][PAD][PAD]sidʒɔlio[PAD][PAD][UNK][PAD][PAD]palɛstra[PAD][PAD][UNK][PAD][PAD]fermaʎo[PAD]ɛsse[PAD]tɪ[PAD]ra[PAD]d̪iː[PAD]aː[PAD]strada[PAD][PAD][UNK][PAD][PAD]banko[PAD]kompaɲɲo[PAD][PAD][UNK][PAD]siɲora[PAD]dʒɔstra[PAD]mo[PAD]ɛsse[PAD]tɪ[PAD]ra[PAD]mostra[PAD][PAD][UNK][PAD][PAD]kastɛllo[PAD][PAD][UNK][PAD]
536,154_edugame2023_4666905b6380445480f9178d9d7f8b74_a7a262331be24e29be80d5f4fa99031b.wav,[PAD][UNK][PAD][PAD]diva[PAD]nɔtːe[PAD][PAD][UNK][PAD][PAD]barile[PAD][PAD][UNK][PAD][PAD]baziliko[PAD]radio[PAD]anka[PAD][PAD][UNK][PAD]kɔfano[PAD][PAD][UNK][PAD]kandito[PAD]bivio[PAD]bivio[PAD]bivo[PAD][PAD][UNK][PAD]divio[PAD][PAD][UNK][PAD]fatːo[PAD][PAD][UNK][PAD]
537,154_edugame2023_4666905b6380445480f9178d9d7f8b74_cf03f8855ddf4ee1a29bb1261bb66ef5.wav,[PAD][UNK][PAD][PAD]ɛsse[PAD]tɪ[PAD]ra[PAD]dʒi[PAD]eː[PAD]stradʒe[PAD]stradʒe[PAD]minɛstra[PAD][PAD][UNK][PAD][PAD][PAD][UNK][PAD]apːartamento[PAD][PAD][UNK][PAD]kopaskʊɔla[PAD][PAD][UNK][PAD][PAD]tɪ[PAD]aː[PAD]ɡliːa[PAD]taʎɪ[PAD]aː[PAD]i[PAD]la[PAD][PAD][UNK][PAD][PAD]ɛffe[PAD]aː[PAD]ɛrɾe[PAD]falla[PAD]farfalla[PAD][PAD][UNK][PAD]
538,154_edugame2023_bb6bea4bf9764ad995bad2392d19dda9_d70b6645de204f47bc72624a538dcacd.wav,[PAD][UNK][PAD][PAD]i[PAD]ɛsse[PAD]tɪ[PAD]rɔ[PAD]istro[PAD]ɛmme[PAD]moʎa[PAD]boʎa[PAD]sirvɛllo[PAD]ketinare[PAD]bo[PAD]ɛrɾe[PAD]te[PAD]bɔrte[PAD]formadʒːo[PAD]formaʎo[PAD][PAD][UNK][PAD][PAD][PAD][PAD][UNK][PAD][PAD][PAD][UNK][PAD]
539,154_edugame2023_bb6bea4bf9764ad995bad2392d19dda9_f5831a9b7c0c46469556c53ec3612557.wav,vu[PAD]sɔ[PAD]ɛsse[PAD]eː[PAD]dʒi[PAD]aː[PAD]sedʒia[PAD]se[PAD]ɡa[PAD]seka[PAD]seɡa[PAD][PAD][UNK][PAD]ko[PAD]fe[PAD]nɔ[PAD]raviʎo[PAD]bi[PAD]aː[PAD]bi[PAD]eː[PAD]babe[PAD]tarse[PAD][PAD][UNK][PAD]doridzːa[PAD]doridzːa[PAD][PAD][PAD][UNK][PAD]pratreʎa[PAD][PAD][UNK][PAD]
540,156_edugame2023_42af20524b144dd18425b3ae06c465c7_3cf6d9f7e32e4d349f74f0f68d55d856.wav,[PAD][UNK][PAD][PAD]ustro[PAD]bi[PAD]ɛsse[PAD]ma[PAD]kːo[PAD]sa[PAD]ɛrɾe[PAD]ve[PAD]lo[PAD]ne[PAD][PAD][UNK][PAD]ke[PAD]ti[PAD]ne[PAD]rɛ[PAD]bin[PAD]ka[PAD]lo[PAD]na[PAD]dʒːɔ[PAD]ɡa[PAD]dʒi[PAD]li[PAD]da[PAD]po[PAD]ma[PAD]ki[PAD]dan[PAD]te[PAD]tu[PAD]ka[PAD]aː[PAD]ɲe[PAD]mi[PAD]sa[PAD]nɔ[PAD]ɡre[PAD]stɔ[PAD]ni[PAD]ʃia[PAD]ko[PAD]pe
541,156_edugame2023_42af20524b144dd18425b3ae06c465c7_71713e3e64284bbfa0d101c67ae10e2b.wav,valo[PAD]save[PAD]klofɛlo[PAD]son[PAD]vi[PAD]dʒi[PAD]li[PAD]ɔː[PAD]dete[PAD]fa[PAD]rde[PAD]poritːa[PAD]prodɪ[PAD]ɡliːa[PAD]antʃɪ[PAD]bi[PAD]dʒi[PAD]nazo[PAD]fla[PAD]ne[PAD]stro[PAD]ko[PAD]ɲa[PAD]rɪ[PAD]po
542,156_edugame2023_bbaef1c4d69d464da4ddfb11ad320ec7_426d73cfce3c4ec580c22fe3813fda83.wav,stro[PAD]fa[PAD]mi[PAD]ni[PAD]ɛsse[PAD]tra[PAD]mi[PAD]ni[PAD]ɛsse[PAD]tra[PAD]iːn[PAD]kwi[PAD]na[PAD]mento[PAD]ka[PAD]po[PAD]ɛsse[PAD]kwo[PAD]dra[PAD][PAD][UNK][PAD]ti[PAD]ʎɔ[PAD]fan[PAD]tas[PAD]ma[PAD]mo[PAD]to[PAD]tʃi[PAD]kle[PAD]tːa[PAD]ka[PAD]fːe[PAD]late[PAD]strillo[PAD]rossetːo[PAD]kar[PAD]te[PAD]llo[PAD]ne[PAD]kassa[PAD]pan[PAD]ka
543,156_edugame2023_bbaef1c4d69d464da4ddfb11ad320ec7_902d44bc7ae642b4b79e5ecb527bcc33.wav,nazo[PAD]pane[PAD]la[PAD]vo[PAD]rɔ[PAD]telɛfono[PAD]mano[PAD][PAD][UNK][PAD]fava[PAD]na[PAD]tu[PAD]ra[PAD]per[PAD]sɔ[PAD]na[PAD]anno[PAD]fo[PAD]ke[PAD]an[PAD]ɡo[PAD]lo[PAD]pɛrso[PAD]na[PAD]le
544,156_edugame2023_bbaef1c4d69d464da4ddfb11ad320ec7_b22c60ea3bec485bb63f8cf03f3494b3.wav,di[PAD]ɡa[PAD]diɡa[PAD]ɡa[PAD]tːo[PAD]ba[PAD]di[PAD]le[PAD]bonifiko[PAD]linea[PAD]al[PAD]ba[PAD]kometa[PAD]pentito[PAD]titsio[PAD]patːo[PAD]offeza[PAD]kɔl[PAD]de[PAD]rone
545,156_edugame2023_bbaef1c4d69d464da4ddfb11ad320ec7_df1bf7b6f6db481181a3d2a3d75122de.wav,frutːa[PAD]fo[PAD]ɡliːa[PAD]fi[PAD]ne[PAD]stra[PAD]ven[PAD]ta[PAD]ʎɔ[PAD][PAD][UNK][PAD]streɡa[PAD]pron[PAD]to[PAD]kam[PAD]pa[PAD]ɲa[PAD]bwɔn[PAD]dʒi[PAD]ɔː[PAD]rno[PAD]de[PAD]stra[PAD]las[PAD]tra[PAD]kapːɛllo[PAD]ʃi[PAD]aː[PAD]kku[PAD]ɔː
546,401_edugame2023_2344dac9d0ad43cabdbb672f65a030bf_7ef71ae7e58e40279149ebccfd805a2c.wav,vuzo[PAD][PAD][UNK][PAD]seka[PAD]klo[PAD]fɛno[PAD]ranviʎo[PAD]dape[PAD]tarse[PAD]doridzːa[PAD]pradeʎa[PAD]arlo[PAD][PAD][UNK][PAD]beɲole[PAD]flavɛstro[PAD]kʊɲaripo
547,401_edugame2023_2344dac9d0ad43cabdbb672f65a030bf_aa2ecf6f31fb4a7993e68b57cf29c137.wav,istro[PAD][PAD][UNK][PAD]bis[PAD]mo[PAD]dʒːɔ[PAD]sirfelone[PAD]ketinare[PAD]bɔrte[PAD][PAD][UNK][PAD]fonedʒːo[PAD]ka[PAD]ʎɪ[PAD]da[PAD]bo[PAD][PAD][UNK][PAD]pakete[PAD]nta[PAD]bitːo[PAD]eɲamiza[PAD]eɲamiza[PAD]naɡrɔsto[PAD][PAD][UNK][PAD]vuʃa[PAD]ko[PAD][PAD][PAD][UNK][PAD]
548,401_edugame2023_355cb1c85fa14491a29ef715339f99a5_05da34a6a0e84929b4ab3a75750424e7.wav,skarpa[PAD]fiʎo[PAD]palɛstra[PAD]fermaʎo[PAD]strada[PAD]bra[PAD][PAD][UNK][PAD]ɛnne[PAD]ko[PAD]kompaɲɲo[PAD][PAD][UNK][PAD]sɔ[PAD]dʒːɔrno[PAD]dʒɔstra[PAD]mostra[PAD]kastɛllo[PAD]akːwisto
549,401_edugame2023_355cb1c85fa14491a29ef715339f99a5_0bc84fa883cb4a16bf47a8223a40c2aa.wav,kaza[PAD]fame[PAD]vitʃino[PAD]domenika[PAD]meno[PAD]ba[PAD]va[PAD]nuvola[PAD]siɲɲo[PAD]ra[PAD]ɛkːo[PAD][PAD][UNK][PAD]foɡa[PAD]foɡa[PAD]estate[PAD]ospedale
550,401_edugame2023_355cb1c85fa14491a29ef715339f99a5_5aa98b90245d44c59420580edeccd9a2.wav,[PAD][UNK][PAD][PAD]diva[PAD]nɔt[PAD]te[PAD]barɪ[PAD]lle[PAD]barile[PAD]baziliko[PAD][PAD][UNK][PAD]radio[PAD]anka[PAD][PAD][UNK][PAD]kɔfano[PAD]kandito[PAD]kandido[PAD]bivido[PAD]bivio[PAD]fatːo[PAD]atːeza[PAD]kandɪ[PAD]dato
551,401_edugame2023_355cb1c85fa14491a29ef715339f99a5_936b255822c249d0aea6d2b39349f3b3.wav,stradʒe[PAD]minɛstra[PAD]apːartamento[PAD]ka[PAD]po[PAD]skʊɔla[PAD]taʎa[PAD]farfalla[PAD]me[PAD]daʎa[PAD]medaʎetːa[PAD]konfetːiɛra[PAD][PAD][UNK][PAD]stri[PAD]ŋɡa[PAD]striŋɡa[PAD]dʒessetːo[PAD][PAD][UNK][PAD]kar[PAD]to[PAD]ni[PAD]kartontʃino[PAD]kassafɔrte
552,403_edugame2023_4578401b2fd3497683c1545c12214b26_8959ecb32f6648df919b1d952b01ede7.wav,vilo[PAD]sotʃe[PAD]klovɛno[PAD]mʊnviʎo[PAD]depe[PAD]banse[PAD]koritːa[PAD]pradiʎa[PAD]arvɪ[PAD]biɲalo[PAD]flʊnɛstro[PAD]kornaʎe[PAD]korɲarepo
553,403_edugame2023_4578401b2fd3497683c1545c12214b26_c39ab3f997d44e9b8b89b70c11d90e16.wav,ɔstro[PAD][PAD][UNK][PAD]bizmaɡo[PAD]ɡo[PAD]sirvellone[PAD]kedinare[PAD]dɔrka[PAD]bolledʒːo[PAD]kaʎɪ[PAD]tapo[PAD]kaʎitapo[PAD]nakipante[PAD]nutːo[PAD]eɲomiza[PAD]noɡrasto[PAD]leʃakope
554,403_edugame2023_6c830acd8fd34032a2dd4c9fab74ba13_3e9198ef294340b8aeebbfa780279925.wav,strato[PAD]balɛstra[PAD]apːʊntamento[PAD]kapoklasse[PAD]vɛʎa[PAD][PAD][UNK][PAD]risposta[PAD]bitʃikletːa[PAD]kaffetːeria[PAD]stritsːa[PAD]kassetːo[PAD]kartellino[PAD]passatɛmpo
555,403_edugame2023_6c830acd8fd34032a2dd4c9fab74ba13_3fff26cfdc1c44fcbf02d5a461668c9e.wav,praŋdzo[PAD]fɔʎo[PAD]sinistra[PAD]bersaʎo[PAD]strano[PAD]prɛtsːo[PAD]montaɲɲa[PAD]medzːodʒɔrno[PAD]maɛstra[PAD]pjastra[PAD]fratɛllo[PAD]akːwario
556,403_edugame2023_6c830acd8fd34032a2dd4c9fab74ba13_5c8a7914809a42f1aa55cc8a5065af86.wav,vazo[PAD]patʃe[PAD]kamera[PAD]dʒenitore[PAD]mɛze[PAD]kava[PAD]paɾɔla[PAD]bambina[PAD]ɔdʒːɪ[PAD]fɔka[PAD]aprile[PAD]karnevale
557,403_edugame2023_6c830acd8fd34032a2dd4c9fab74ba13_fa6ac6edf635466abe41c5bc048029a8.wav,duna[PAD]nɔnno[PAD]kanile[PAD]binɔkolo[PAD]batʃo[PAD]alɡa[PAD]kɔditʃe[PAD]bandito[PAD]vitsio[PAD]matːo[PAD]avvizo[PAD]karnivoro
558,404_edugame2023_776e58fa2456445183a5b396e6fa32a2_76935b14339c43a7a8f8c67a022610e8.wav,[PAD][UNK][PAD]
559,404_edugame2023_776e58fa2456445183a5b396e6fa32a2_77ab49738845452b9dc9eb5653b40c8c.wav,[PAD][UNK][PAD][PAD][PAD][UNK][PAD]valo[PAD]save[PAD]valo[PAD]save[PAD]klofɛlo[PAD][PAD][UNK][PAD]saviʎo[PAD][PAD][UNK][PAD]dete[PAD]far[PAD]de[PAD]farde[PAD]porɾita[PAD][PAD][UNK][PAD]porita[PAD]frotɪ[PAD]ɡliːa[PAD]frotiʎa[PAD]antʃɪ[PAD]bi[PAD]ɲazo[PAD]biɲazo[PAD][PAD][UNK][PAD]fla[PAD]ne[PAD]stro[PAD]flanɛstro[PAD]ko[PAD]ɲa[PAD]ripo
560,404_edugame2023_b7d498494b0341f5bd73113ef4736135_1249cdef99124e54b75906619d3349c2.wav,[PAD][UNK][PAD]nazo[PAD]pan[PAD][PAD]nazo[PAD]pane[PAD]la[PAD]vo[PAD]ra[PAD]lavɔra[PAD][PAD][UNK][PAD]telɛfono[PAD]mano[PAD]vazo[PAD][PAD][UNK][PAD]natura[PAD]per[PAD]sɔ[PAD]na[PAD]persona[PAD]anno[PAD][PAD][UNK][PAD]fo[PAD]tʃe[PAD]fotʃe[PAD][PAD][UNK][PAD]aŋɡolo[PAD]per[PAD]sɔ[PAD]na[PAD]le[PAD][PAD][UNK][PAD]
561,404_edugame2023_b7d498494b0341f5bd73113ef4736135_28c76f0ea3ba40f99bedf25a84e21f8d.wav,[PAD][UNK][PAD][PAD][PAD][UNK][PAD]frutːa[PAD]frutːa[PAD]fɔʎa[PAD][PAD][UNK][PAD]finɛstra[PAD][PAD][UNK][PAD]vataʎo[PAD]streɡa[PAD][PAD][UNK][PAD]pronto[PAD][PAD][UNK][PAD]kampaɲɲa[PAD][PAD][UNK][PAD]bʊondʒɔrno[PAD]dɛstra[PAD]dɛstra[PAD]lan[PAD]tra[PAD]la[PAD][PAD]dɛstra[PAD]laltra[PAD][PAD][UNK][PAD]kapːɛllo[PAD]ʃia[PAD]suo[PAD]skuo[PAD]mazma[PAD][PAD][UNK][PAD]
562,404_edugame2023_b7d498494b0341f5bd73113ef4736135_3e3989f83e434900b71803117c436a71.wav,[PAD][UNK][PAD][PAD][PAD][UNK][PAD]di[PAD]ɡa[PAD]diɡa[PAD]ɡatːo[PAD]ba[PAD]di[PAD]le[PAD]batɪ[PAD][PAD]batɪ[PAD][PAD]badile[PAD][PAD][UNK][PAD]bonifiko[PAD]bɔn[PAD][PAD][PAD][UNK][PAD]linea[PAD][PAD][UNK][PAD]alba[PAD]kometa[PAD]kometa[PAD]men[PAD]ti[PAD]to[PAD]mentito[PAD][PAD][UNK][PAD]titsio[PAD]pat[PAD]to[PAD]patːo[PAD]ɔffe[PAD]sa[PAD][PAD][UNK][PAD]offeza[PAD]kal[PAD][PAD][PAD][UNK][PAD]
563,404_edugame2023_b7d498494b0341f5bd73113ef4736135_7449226d319d4239844929f8cec753fa.wav,[PAD][UNK][PAD][PAD][PAD][UNK][PAD]strɔfa[PAD]mi[PAD][PAD]strɔfa[PAD]minɛstra[PAD][PAD][UNK][PAD]inkwinamento[PAD][PAD][UNK][PAD]kaposkwadra[PAD][PAD][UNK][PAD]tiʎo[PAD]fan[PAD]ta[PAD]zma[PAD]fantazma[PAD][PAD][UNK][PAD]mototʃikletːa[PAD][PAD][UNK][PAD]kaf[PAD]felate[PAD]rɔ[PAD]se[PAD]tːo[PAD]rossetːo[PAD][PAD][UNK][PAD]kartellone[PAD]kassapan[PAD][PAD][PAD][UNK][PAD][PAD][PAD][UNK][PAD]
564,405_edugame2023_3b5ebf3e5151412cb3c11392e44d837b_99da51c3c4c64f57bf8abcadb6ea5ca1.wav,vilo[PAD]sotʃe[PAD]klovɛno[PAD]munvio[PAD]ʎɔ[PAD]depe[PAD]panse[PAD]koritːa[PAD]prediʎa[PAD]arvɪ[PAD]piɲalo[PAD]flʊnɛstro[PAD]koɲarɛpːo
565,405_edugame2023_3b5ebf3e5151412cb3c11392e44d837b_dcbd8eb15e5746549be36c637a0d15ad.wav,ɔstro[PAD]bizmadʒːo[PAD]bizmaɡːo[PAD]sirve[PAD]lone[PAD]kedinare[PAD][PAD][UNK][PAD]bɔrka[PAD]boledʒːo[PAD][PAD][UNK][PAD]kaʎata[PAD]po[PAD]na[PAD]ka[PAD]pante[PAD]nutːo[PAD]eɲomis[PAD]aː[PAD]naɡrasto[PAD][PAD][UNK][PAD]leʃakope
566,405_edugame2023_f472f366e5fc4104825cb90ad3c63fa5_0f8d232da5264e46b007b8fc7cdb6c47.wav,vazo[PAD]patʃe[PAD]kamera[PAD]dʒenitore[PAD]mɛze[PAD]kava[PAD]paɾɔla[PAD]bambina[PAD]ɔdʒːɪ[PAD]fɔka[PAD]aprile[PAD]karnevale
567,405_edugame2023_f472f366e5fc4104825cb90ad3c63fa5_588159f193fd41df87ba2a118235cb26.wav,duna[PAD]nɔnno[PAD]kanjɛle[PAD]binɔkolo[PAD]batʃo[PAD]alɡa[PAD]kɔditʃe[PAD]bandino[PAD]vitsio[PAD]matːo[PAD]avvizo[PAD][PAD][UNK][PAD]karnivoro
568,405_edugame2023_f472f366e5fc4104825cb90ad3c63fa5_9b0c7cb49fc842929ce1851654bb4f53.wav,praŋdzo[PAD]fɔʎo[PAD][PAD][UNK][PAD]sinistra[PAD][PAD][UNK][PAD]bersaʎo[PAD][PAD][UNK][PAD]strano[PAD]prɛtsːo[PAD]montaɲɲa[PAD][PAD][UNK][PAD]medzːodʒɔrno[PAD]maɛstra[PAD]pjɛstra[PAD]fratɛllo[PAD]akːwario
569,405_edugame2023_f472f366e5fc4104825cb90ad3c63fa5_9fc9cc1465ba49499f419d3819addc28.wav,stra[PAD]to[PAD][PAD][UNK][PAD]palɛstra[PAD]apːʊntamento[PAD]ka[PAD]po[PAD]klasse[PAD]vɛʎa[PAD][PAD][UNK][PAD]risposta[PAD]bitʃikletːa[PAD]kaffetːiɛra[PAD]strits[PAD]dza[PAD]kassetːo[PAD]kartellino[PAD][PAD][UNK][PAD]passatɛmpo
570,406_edugame2023_6537b4ac754744628f7e13d611b408a1_40a853edf7e047709dfe4fb16363c36b.wav,strato[PAD]balɛstra[PAD]apːʊntamento[PAD]kapoklasse[PAD]vɛʎa[PAD]risposta[PAD]bitʃikletːa[PAD]kaffetːeria[PAD]stritsːa[PAD]kassetːo[PAD]kartellino[PAD]passatɛmpo
571,406_edugame2023_6537b4ac754744628f7e13d611b408a1_6c69ecae5a3a4d449724577a8a007e7b.wav,duna[PAD]nɔnno[PAD]kanile[PAD]binɔkolo[PAD]batʃo[PAD]alɡa[PAD]kɔditʃe[PAD]bandito[PAD]vitsio[PAD]matːo[PAD]avvizo[PAD]karnivoro
572,406_edugame2023_6537b4ac754744628f7e13d611b408a1_b1d1dec9dff44402b34867afd6d5589f.wav,vazo[PAD]patʃe[PAD]kamera[PAD]dʒenitore[PAD]mɛze[PAD]kava[PAD]paɾɔla[PAD]bambina[PAD]ɔdʒːɪ[PAD]fɔka[PAD]aprile[PAD]karnevale
573,406_edugame2023_6537b4ac754744628f7e13d611b408a1_ca3500de1bab445aa108caf44c194a69.wav,praŋdzo[PAD]fɔʎo[PAD]sinistra[PAD]bersaʎo[PAD]strano[PAD]pɛtsːo[PAD]montaɲɲa[PAD]medzːodʒɔrno[PAD]maɛstra[PAD]pjastra[PAD]fratɛllo[PAD]akːwario
574,406_edugame2023_92fd84ddc498412b8cf3ec9632e5f400_c8c934a5dc354ed2928ce4ba6e927b71.wav,vilo[PAD]sotʃe[PAD]klovɛnro[PAD]mʊnviʎo[PAD]depe[PAD]banse[PAD]koritːa[PAD]pra[PAD]di[PAD]ɡliːa[PAD]pradiʎa[PAD]arvɪ[PAD][PAD][UNK][PAD]biɲalo[PAD]flunes[PAD]tro[PAD][PAD][UNK][PAD]koɲarepo
575,406_edugame2023_92fd84ddc498412b8cf3ec9632e5f400_d1fb4f6d77cc489d93091b127afeda6d.wav,ɔstro[PAD]bizmaɡːo[PAD][PAD][UNK][PAD]sirvelone[PAD]ke[PAD]di[PAD]na[PAD]rɛ[PAD]kedinare[PAD]dɔrka[PAD]boledʒːo[PAD]boledʒːo[PAD]ka[PAD]ʎɪ[PAD]ta[PAD]po[PAD]kaʎitapo[PAD]na[PAD]ki[PAD]pan[PAD]te[PAD]nakipante[PAD]nutːo[PAD]eɲomista[PAD]noɡrasto[PAD]leʃakope
576,407_edugame2023_680deeaef17e419ba6a62ac01db1b8bb_3da22e59b692417aa4933e10b4331772.wav,ɛssetɪ[PAD]ra[PAD]tɪ[PAD]ɔː[PAD]strado[PAD]pa[PAD]ɛlle[PAD]eː[PAD]ɛsse[PAD]tɪ[PAD]ra[PAD]palɛstra[PAD]aː[PAD]pi[PAD]pi[PAD]un[PAD]ta[PAD]men[PAD]to[PAD]apːʊntamento[PAD]ka[PAD]po[PAD]kla[PAD]sse[PAD]akʊplataste[PAD][PAD][UNK][PAD]vɛʎa[PAD][PAD][UNK][PAD]risposta[PAD]diffitʃila[PAD][PAD][UNK][PAD]kaffetːera[PAD][PAD][UNK][PAD]stritsːia[PAD]kassetːo[PAD][PAD][UNK][PAD]kartellino[PAD][PAD][UNK][PAD]pazatempo
